/home/thecoderman/Downloads/flag_dataset/train/images/a21ffcce5d90467d.jpg, 8, 35, 163, 717, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/7abdef0a21e38b41.jpg, 75, 178, 269, 731, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 614, 31, 685, 235, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 32, 0, 81, 165, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 55, 0, 119, 178, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 70, 62, 135, 206, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 84, 177, 140, 225, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 85, 220, 135, 247, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 429, 128, 473, 257, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 475, 103, 534, 248, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 534, 61, 600, 236, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 742, 0, 825, 195, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2bb4f1dc05935faf.jpg, 930, 0, 1016, 120, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/51318d8de0cdee9e.jpg, 274, 65, 648, 555, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/6190929802218192.jpg, 11, 62, 48, 297, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/6190929802218192.jpg, 57, 59, 110, 338, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/6190929802218192.jpg, 84, 14, 152, 338, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/49065368115d4ed0.jpg, 175, 21, 361, 148, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/49065368115d4ed0.jpg, 790, 77, 956, 157, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/a370d5d2cb749ef6.jpg, 334, 93, 531, 418, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/a370d5d2cb749ef6.jpg, 544, 84, 581, 317, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/a370d5d2cb749ef6.jpg, 940, 280, 1008, 387, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/a08487915cf96ab9.jpg, 183, 91, 806, 632, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0daa9f0e6f97e236.jpg, 344, 561, 425, 864, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0daa9f0e6f97e236.jpg, 138, 574, 341, 964, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0daa9f0e6f97e236.jpg, 479, 567, 553, 897, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/848cc74895c524a1.jpg, 387, 298, 447, 455, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/848cc74895c524a1.jpg, 424, 183, 531, 439, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/848cc74895c524a1.jpg, 716, 500, 936, 683, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/1d29e0b4d8727d12.jpg, 449, 100, 580, 329, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/81b9f73d8ad0e085.jpg, 77, 21, 267, 411, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/81b9f73d8ad0e085.jpg, 371, 0, 649, 452, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/81b9f73d8ad0e085.jpg, 768, 0, 1024, 627, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/4f17a63a7ed094d0.jpg, 624, 9, 941, 569, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/4f17a63a7ed094d0.jpg, 463, 467, 498, 527, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/4f17a63a7ed094d0.jpg, 566, 317, 688, 468, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 369, 169, 469, 288, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 100, 175, 159, 223, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 204, 171, 256, 228, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 310, 172, 358, 232, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 472, 173, 528, 241, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 601, 180, 665, 241, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 696, 177, 767, 228, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 796, 173, 865, 232, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 882, 172, 960, 232, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/eaafbedab60ffb3f.jpg, 969, 172, 1024, 223, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/38337fb2cddcd146.jpg, 872, 25, 974, 393, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/38337fb2cddcd146.jpg, 0, 0, 706, 453, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/38337fb2cddcd146.jpg, 969, 49, 1024, 235, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/63a6d885d4808c66.jpg, 0, 0, 1024, 684, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/18e4d1b2cfaa725f.jpg, 182, 52, 385, 625, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/18e4d1b2cfaa725f.jpg, 636, 102, 804, 537, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/73e193ef31c9fc72.jpg, 226, 200, 573, 486, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/73e193ef31c9fc72.jpg, 177, 93, 330, 205, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/73e193ef31c9fc72.jpg, 575, 164, 726, 273, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/8a8a4f5406f4cdf3.jpg, 253, 373, 477, 1011, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2c6f7d7e6eb0128c.jpg, 118, 97, 895, 653, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/8365c3b7f8300ef0.jpg, 0, 113, 269, 680, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0bab3680515cd0b6.jpg, 184, 303, 263, 587, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/bc9dc18b5c9e33d6.jpg, 142, 95, 451, 988, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/bc9dc18b5c9e33d6.jpg, 638, 12, 685, 693, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/9c21c8eaea7ed5a6.jpg, 278, 85, 564, 588, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/6610cf42fcc5f4fb.jpg, 9, 0, 174, 579, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/6610cf42fcc5f4fb.jpg, 161, 0, 334, 607, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 11, 845, 38, 857, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 56, 841, 91, 859, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 101, 847, 122, 859, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 148, 843, 159, 859, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 196, 843, 213, 859, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 231, 845, 253, 857, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 303, 847, 324, 862, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 371, 848, 392, 861, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 507, 189, 574, 268, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/55447b6030eeaf67.jpg, 658, 848, 668, 861, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2cd791974d9333a5.jpg, 68, 171, 161, 477, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2cd791974d9333a5.jpg, 130, 186, 174, 447, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/bd4395d9e173f596.jpg, 96, 0, 936, 742, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2a89010eda1d43b5.jpg, 109, 251, 515, 644, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/43f68a81b5287396.jpg, 667, 24, 928, 663, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/3dc76768079607db.jpg, 470, 0, 544, 40, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/3dc76768079607db.jpg, 481, 72, 614, 167, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/3dc76768079607db.jpg, 500, 564, 599, 683, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/3dc76768079607db.jpg, 500, 190, 623, 295, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/3dc76768079607db.jpg, 514, 423, 623, 567, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/3dc76768079607db.jpg, 519, 307, 601, 417, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/7b88f49accbd06f0.jpg, 205, 164, 238, 208, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ecf6166dfdaf16c1.jpg, 0, 487, 348, 640, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ecf6166dfdaf16c1.jpg, 25, 288, 285, 523, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ecf6166dfdaf16c1.jpg, 343, 288, 945, 518, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ecf6166dfdaf16c1.jpg, 399, 493, 958, 683, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ecf6166dfdaf16c1.jpg, 475, 288, 1003, 480, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/66698c692481e832.jpg, 455, 13, 618, 452, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/66698c692481e832.jpg, 628, 61, 885, 522, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/a34dbe86aada49d7.jpg, 201, 121, 923, 615, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/413c9f2886bfdd8a.jpg, 547, 155, 891, 504, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/508512096f38d364.jpg, 194, 0, 397, 768, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/508512096f38d364.jpg, 368, 0, 535, 767, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/4575890be0eb84ef.jpg, 591, 6, 779, 147, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/d906d3b6d68b211d.jpg, 262, 184, 528, 579, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/d3dd5fa8f8e29e1e.jpg, 64, 160, 958, 629, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/fd0d35d3e30017ad.jpg, 422, 0, 850, 668, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/fd0d35d3e30017ad.jpg, 306, 427, 372, 681, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/fd0d35d3e30017ad.jpg, 338, 415, 400, 681, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/fd0d35d3e30017ad.jpg, 360, 376, 452, 681, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/fd0d35d3e30017ad.jpg, 404, 261, 580, 681, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/9842f99a2879e817.jpg, 308, 15, 439, 537, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/9842f99a2879e817.jpg, 441, 0, 521, 569, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/9842f99a2879e817.jpg, 546, 0, 644, 292, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/e367792a8f4613a8.jpg, 269, 24, 402, 406, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/e367792a8f4613a8.jpg, 720, 0, 774, 359, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2a82b77e44aaff5f.jpg, 0, 0, 1021, 681, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/4fad9fc21daa4719.jpg, 0, 0, 655, 683, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f1b57a4069405bd0.jpg, 294, 29, 550, 259, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f1b57a4069405bd0.jpg, 93, 439, 161, 473, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f1b57a4069405bd0.jpg, 186, 234, 226, 423, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f1b57a4069405bd0.jpg, 360, 270, 427, 414, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f1b57a4069405bd0.jpg, 904, 492, 1012, 602, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f1b57a4069405bd0.jpg, 1001, 358, 1024, 382, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/723f040c4de3c2b2.jpg, 651, 43, 779, 551, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/43bd99aa637f7edb.jpg, 211, 184, 392, 485, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/43bd99aa637f7edb.jpg, 339, 155, 408, 664, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/43bd99aa637f7edb.jpg, 393, 164, 524, 643, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/43bd99aa637f7edb.jpg, 600, 151, 683, 657, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/43bd99aa637f7edb.jpg, 680, 152, 780, 617, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/43bd99aa637f7edb.jpg, 792, 126, 896, 534, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/43bd99aa637f7edb.jpg, 864, 150, 1001, 603, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/43bd99aa637f7edb.jpg, 893, 136, 992, 580, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/fea40d75fac2f6e1.jpg, 123, 175, 305, 470, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/fea40d75fac2f6e1.jpg, 385, 48, 435, 400, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/d19758537fae4b1a.jpg, 65, 170, 161, 459, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/d19758537fae4b1a.jpg, 695, 0, 970, 683, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/53ad0c0864af152b.jpg, 54, 88, 269, 651, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/53ad0c0864af152b.jpg, 679, 250, 999, 1024, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/079fa3c919586fed.jpg, 900, 37, 1012, 683, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/079fa3c919586fed.jpg, 541, 0, 817, 683, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ec3e705c41fc441e.jpg, 0, 238, 72, 457, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ec3e705c41fc441e.jpg, 8, 2, 439, 678, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/627578f4e1d602d0.jpg, 89, 133, 174, 240, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/541bde31a7c3baa3.jpg, 356, 30, 467, 129, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/541bde31a7c3baa3.jpg, 85, 46, 182, 135, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/779e3c08a7f33041.jpg, 217, 5, 578, 375, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0e0d193d8ff9f688.jpg, 2, 2, 1023, 600, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/3249b9e3b21a6821.jpg, 344, 100, 492, 279, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/3249b9e3b21a6821.jpg, 422, 102, 498, 324, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/12a3c2dac7d4d772.jpg, 658, 44, 888, 790, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/12a3c2dac7d4d772.jpg, 288, 0, 413, 778, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/12a3c2dac7d4d772.jpg, 468, 0, 651, 838, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/fe6ad02ef43778e8.jpg, 63, 50, 159, 339, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/fe6ad02ef43778e8.jpg, 712, 0, 775, 321, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f168f675425679cc.jpg, 335, 267, 694, 491, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ae500046f5e75f71.jpg, 248, 146, 401, 438, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/dabbd7050f0c4c72.jpg, 937, 227, 1024, 440, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/dabbd7050f0c4c72.jpg, 946, 508, 1006, 680, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/10d94a44ee907d91.jpg, 0, 0, 768, 1024, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/5f6a1a34197b9fb0.jpg, 50, 308, 128, 460, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/5f6a1a34197b9fb0.jpg, 170, 337, 248, 476, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/5f6a1a34197b9fb0.jpg, 299, 340, 359, 473, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/5f6a1a34197b9fb0.jpg, 421, 345, 488, 463, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/5f6a1a34197b9fb0.jpg, 518, 344, 575, 463, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/5f6a1a34197b9fb0.jpg, 711, 339, 862, 465, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ada4614b53b1067c.jpg, 473, 12, 575, 123, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ada4614b53b1067c.jpg, 524, 0, 585, 38, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ada4614b53b1067c.jpg, 587, 283, 624, 352, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ada4614b53b1067c.jpg, 601, 376, 639, 424, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ada4614b53b1067c.jpg, 610, 326, 639, 390, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 0, 268, 25, 296, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 79, 268, 112, 305, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 152, 334, 179, 362, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 152, 270, 190, 301, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 212, 334, 241, 357, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 226, 270, 266, 301, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 266, 333, 291, 361, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 297, 273, 336, 313, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 308, 329, 342, 354, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 354, 322, 385, 347, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 374, 277, 388, 305, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 397, 323, 421, 348, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 421, 287, 441, 314, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 438, 317, 461, 347, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 456, 289, 480, 313, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 465, 318, 489, 345, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 484, 287, 507, 314, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 491, 316, 509, 342, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 507, 295, 526, 317, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/cac8ccbdfa6201a7.jpg, 507, 316, 528, 339, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/85777fa391f5c155.jpg, 527, 89, 600, 232, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/85777fa391f5c155.jpg, 724, 158, 744, 188, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f175d3c6c65cac5f.jpg, 96, 192, 173, 306, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f175d3c6c65cac5f.jpg, 214, 267, 303, 382, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f175d3c6c65cac5f.jpg, 334, 268, 394, 362, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/f175d3c6c65cac5f.jpg, 445, 303, 489, 384, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ce3afaa05f6e49d6.jpg, 232, 153, 549, 457, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/ce3afaa05f6e49d6.jpg, 168, 729, 210, 753, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/4db62446e9e6bc9c.jpg, 473, 168, 601, 286, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/611fae554fee5291.jpg, 232, 3, 657, 618, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/9a769aad017f6db0.jpg, 114, 38, 246, 834, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0b1b9c4174cc249d.jpg, 91, 301, 175, 576, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0b1b9c4174cc249d.jpg, 163, 533, 191, 615, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0b1b9c4174cc249d.jpg, 398, 540, 433, 611, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0b1b9c4174cc249d.jpg, 610, 536, 644, 617, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/0b1b9c4174cc249d.jpg, 812, 293, 892, 556, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/188b48013dcfb366.jpg, 262, 57, 388, 421, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c0945c86a7c02eba.jpg, 457, 51, 567, 191, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c3c50f6b5d05ebdc.jpg, 546, 0, 718, 167, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c3c50f6b5d05ebdc.jpg, 63, 335, 81, 397, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c3c50f6b5d05ebdc.jpg, 171, 29, 232, 224, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c3c50f6b5d05ebdc.jpg, 190, 333, 211, 400, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c3c50f6b5d05ebdc.jpg, 233, 324, 274, 458, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c3c50f6b5d05ebdc.jpg, 262, 0, 335, 88, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c3c50f6b5d05ebdc.jpg, 516, 333, 532, 392, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c3c50f6b5d05ebdc.jpg, 612, 325, 644, 401, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/c3c50f6b5d05ebdc.jpg, 879, 321, 926, 405, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/1a213a0d137e1f01.jpg, 637, 12, 829, 299, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2537a10131632b45.jpg, 772, 7, 1008, 664, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2537a10131632b45.jpg, 0, 0, 217, 681, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/2537a10131632b45.jpg, 344, 0, 598, 681, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/32452253304f6b8e.jpg, 165, 304, 201, 436, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/32452253304f6b8e.jpg, 527, 193, 591, 428, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/32452253304f6b8e.jpg, 872, 288, 903, 436, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/6e89da7e15551563.jpg, 541, 152, 654, 364, flag 
/home/thecoderman/Downloads/flag_dataset/train/images/6e89da7e15551563.jpg, 590, 0, 635, 134, flag 
